cliente_id,nome,idade,genero,regiao,tipo_contrato,plano,valor_mensal,tempo_cliente_meses,data_contratacao,chamadas_por_mes,minutos_usados,sms_enviados,uso_dados_gb,num_reclamacoes,satisfacao_1_10,ultimo_login_dias,metodo_pagamento,tem_fibra,tem_celular_empresarial,promocoes_ativas,desconto_percentual,churn
CL003635,Cliente_3635,19,Outro,Sul,Mensal,Padrão,98.7,4,2022-11-27,147,125,172,69.2,2,3,20,Cartão de Crédito,True,True,0,0,1
CL003636,Cliente_3636,39,M,Sudeste,Mensal,Premium,283.47,39,2022-10-18,174,1235,204,6.8,1,2,9,Cartão de Crédito,False,False,3,0,0
CL003637,Cliente_3637,65,M,Nordeste,Anual,Padrão,76.13,16,2022-12-12,497,610,247,48.2,4,9,44,Cartão de Crédito,True,False,1,15,0
CL003638,Cliente_3638,74,F,Norte,Mensal,Padrão,232.39,36,2023-07-15,398,980,258,77.3,5,1,28,Débito Automático,True,False,2,20,1
CL003639,Cliente_3639,19,M,Sudeste,Bienal,Premium,206.32,7,2023-08-15,183,122,329,54.7,2,10,2,Cartão de Crédito,True,False,1,15,0
CL003640,Cliente_3640,27,F,Nordeste,Anual,Premium,71.93,21,2022-05-14,275,1804,451,95.2,7,10,42,Cartão de Crédito,True,True,1,15,0
CL003641,Cliente_3641,51,M,Sudeste,Anual,Padrão,134.69,2,2023-08-03,482,1949,269,6.4,7,2,51,Cartão de Crédito,True,False,2,5,1
CL003642,Cliente_3642,33,M,Norte,Mensal,Padrão,87.48,55,2023-05-12,249,1387,470,29.8,0,7,40,Boleto,False,True,2,0,0
CL003643,Cliente_3643,65,M,Centro-Oeste,Anual,Padrão,201.12,8,2022-12-18,86,215,80,22.9,1,1,56,Cartão de Crédito,True,False,0,0,1
CL003644,Cliente_3644,68,M,Sudeste,Mensal,Padrão,169.28,42,2023-11-30,187,579,320,77.0,6,5,42,Cartão de Crédito,False,False,1,15,0
CL003645,Cliente_3645,56,F,Sudeste,Anual,Padrão,51.07,27,2022-02-19,257,406,440,52.9,0,9,40,Cartão de Crédito,False,True,3,0,0
CL003646,Cliente_3646,39,F,Sul,Mensal,Padrão,293.93,2,2022-02-17,243,330,398,14.7,7,9,12,Boleto,False,False,2,15,1
CL003647,Cliente_3647,29,M,Sudeste,Anual,Básico,137.4,6,2022-04-12,105,800,187,29.3,7,4,8,Boleto,False,True,2,25,1
CL003648,Cliente_3648,41,F,Sul,Mensal,Básico,114.55,4,2023-10-04,388,591,437,52.7,5,10,45,Cartão de Crédito,False,False,1,0,1
CL003649,Cliente_3649,64,M,Sudeste,Mensal,Familia,105.61,21,2023-04-16,376,868,372,99.6,0,2,15,Cartão de Crédito,False,False,3,0,1
CL003650,Cliente_3650,57,F,Sudeste,Mensal,Premium,89.7,1,2022-01-17,371,1243,385,37.1,5,9,59,Débito Automático,False,False,1,0,0
CL003651,Cliente_3651,55,M,Sul,Mensal,Básico,299.78,38,2022-05-08,350,385,337,16.5,1,4,48,Boleto,True,False,0,0,0
CL003652,Cliente_3652,27,F,Sudeste,Anual,Padrão,123.78,60,2022-06-11,136,1087,447,50.2,4,3,56,Boleto,False,True,3,10,1
CL003653,Cliente_3653,52,F,Centro-Oeste,Mensal,Básico,151.38,12,2023-03-28,144,1908,230,31.7,2,3,46,Boleto,True,False,1,5,1
CL003654,Cliente_3654,68,F,Sudeste,Mensal,Premium,267.84,27,2023-04-13,245,1530,469,57.0,7,7,27,Cartão de Crédito,True,False,2,5,0
CL003655,Cliente_3655,66,F,Sudeste,Anual,Premium,210.47,14,2022-01-01,241,1481,27,47.2,4,2,27,Cartão de Crédito,True,False,1,5,1
CL003656,Cliente_3656,49,F,Norte,Mensal,Padrão,142.17,15,2023-03-15,193,989,349,69.3,7,5,10,Boleto,False,False,0,0,1
CL003657,Cliente_3657,24,Outro,Nordeste,Mensal,Familia,274.58,24,2022-07-27,59,1275,460,91.5,6,2,43,PIX,True,False,3,0,0
CL003658,Cliente_3658,38,F,Sul,Anual,Básico,237.43,18,2023-12-07,290,697,322,20.9,7,7,29,Boleto,False,False,3,0,1
CL003659,Cliente_3659,37,F,Sudeste,Mensal,Básico,106.98,17,2022-05-16,198,1448,2,82.3,7,7,10,Débito Automático,False,False,1,5,0
CL003660,Cliente_3660,43,F,Sul,Mensal,Básico,210.93,9,2023-10-28,189,956,236,95.0,5,3,28,Débito Automático,False,True,1,15,1
CL003661,Cliente_3661,21,M,Sul,Mensal,Básico,280.6,47,2022-11-06,62,938,180,38.0,1,3,49,Boleto,True,False,3,25,1
CL003662,Cliente_3662,63,F,Sudeste,Mensal,Premium,174.12,18,2022-06-12,303,1369,409,12.3,5,8,55,Débito Automático,False,False,1,10,0
CL003663,Cliente_3663,69,M,Centro-Oeste,Anual,Básico,233.4,56,2022-10-08,130,1949,3,82.4,2,7,56,PIX,True,False,2,0,1
CL003664,Cliente_3664,39,F,Sul,Mensal,Básico,292.78,53,2022-04-06,259,1017,399,70.4,1,4,11,Boleto,False,False,2,0,0
CL003665,Cliente_3665,32,F,Nordeste,Anual,Premium,222.6,18,2023-11-02,422,1438,347,22.1,3,2,7,Boleto,True,True,3,0,0
CL003666,Cliente_3666,73,F,Sul,Mensal,Premium,75.61,5,2023-01-05,443,1039,71,45.1,3,3,56,Débito Automático,True,True,2,0,1
CL003667,Cliente_3667,57,M,Sul,Mensal,Padrão,111.14,48,2022-09-14,427,904,181,58.2,7,3,52,Boleto,True,False,3,25,1
CL003668,Cliente_3668,38,M,Sudeste,Mensal,Familia,198.77,9,2022-03-26,269,261,103,17.8,4,5,9,Boleto,True,False,2,0,1
CL003669,Cliente_3669,32,F,Nordeste,Anual,Familia,118.89,54,2023-01-16,446,711,271,71.8,7,7,59,PIX,True,True,0,5,0
CL003670,Cliente_3670,39,F,Sudeste,Bienal,Padrão,289.39,35,2023-11-12,467,1492,286,69.3,1,4,54,Boleto,False,False,2,15,0
CL003671,Cliente_3671,69,M,Nordeste,Anual,Premium,151.34,44,2023-10-27,108,1308,86,88.8,6,1,58,Boleto,True,True,2,20,1
CL003672,Cliente_3672,45,M,Centro-Oeste,Bienal,Padrão,164.31,56,2022-06-19,177,1052,385,57.2,2,3,34,Cartão de Crédito,False,False,0,0,0
CL003673,Cliente_3673,31,F,Nordeste,Mensal,Premium,225.4,46,2022-02-23,354,375,72,57.9,7,3,51,Débito Automático,False,True,2,0,1
CL003674,Cliente_3674,44,F,Norte,Mensal,Padrão,181.06,1,2023-02-10,311,1096,90,62.3,7,1,35,PIX,True,False,2,5,1
CL003675,Cliente_3675,58,M,Sudeste,Mensal,Padrão,145.54,41,2023-10-03,317,628,172,28.1,4,8,12,Boleto,True,True,2,0,0
CL003676,Cliente_3676,57,M,Nordeste,Mensal,Padrão,69.16,9,2022-11-09,78,1559,309,76.1,3,4,57,PIX,True,False,1,0,0
CL003677,Cliente_3677,45,M,Centro-Oeste,Mensal,Familia,199.11,32,2023-12-18,382,1383,186,66.6,3,5,51,Cartão de Crédito,True,False,0,0,0
CL003678,Cliente_3678,43,Outro,Nordeste,Mensal,Padrão,266.9,20,2022-08-28,429,1058,442,84.1,3,3,26,Cartão de Crédito,False,True,2,0,0
CL003679,Cliente_3679,66,M,Nordeste,Mensal,Padrão,221.44,13,2023-03-16,331,1368,405,77.1,4,4,39,Boleto,False,True,3,0,1
CL003680,Cliente_3680,19,M,Sudeste,Mensal,Básico,145.37,40,2023-11-03,117,1941,235,64.2,2,1,1,Cartão de Crédito,True,True,3,0,1
CL003681,Cliente_3681,42,M,Nordeste,Mensal,Familia,81.93,11,2022-04-04,256,1461,161,16.9,3,4,27,Cartão de Crédito,False,True,3,0,0
CL003682,Cliente_3682,73,M,Sudeste,Mensal,Premium,254.08,46,2023-12-22,321,149,72,92.0,6,2,33,Cartão de Crédito,True,True,0,0,1
CL003683,Cliente_3683,20,F,Norte,Bienal,Familia,285.44,48,2022-04-08,358,1395,224,37.4,4,10,20,Boleto,True,False,3,20,0
CL003684,Cliente_3684,25,M,Sudeste,Mensal,Básico,147.07,43,2022-01-02,452,1358,383,96.5,4,6,5,PIX,False,False,2,5,0
CL003685,Cliente_3685,61,M,Centro-Oeste,Anual,Premium,232.16,51,2022-08-07,224,683,229,40.8,7,2,51,Cartão de Crédito,False,True,1,5,1
CL003686,Cliente_3686,50,M,Sul,Anual,Padrão,152.69,54,2023-05-04,267,1952,253,15.4,0,9,59,Cartão de Crédito,True,True,2,0,0
CL003687,Cliente_3687,59,M,Sudeste,Mensal,Premium,175.57,42,2022-03-21,209,1679,439,88.6,0,2,38,PIX,False,False,2,15,1
CL003688,Cliente_3688,69,M,Nordeste,Mensal,Padrão,259.12,26,2022-05-16,375,1013,161,79.7,6,4,25,PIX,True,False,3,0,0
CL003689,Cliente_3689,52,F,Centro-Oeste,Mensal,Básico,70.86,40,2023-08-31,293,1429,354,78.8,5,4,35,Débito Automático,False,True,3,25,1
CL003690,Cliente_3690,23,F,Centro-Oeste,Anual,Familia,182.58,11,2022-08-20,302,576,249,9.9,2,1,39,Cartão de Crédito,False,True,1,15,1
CL003691,Cliente_3691,56,F,Sudeste,Mensal,Padrão,103.66,25,2023-06-16,238,587,494,88.0,3,7,17,Boleto,True,True,1,5,0
CL003692,Cliente_3692,69,F,Sudeste,Mensal,Padrão,134.95,40,2023-11-28,310,179,409,60.0,0,1,41,Cartão de Crédito,True,False,0,10,1
CL003693,Cliente_3693,40,F,Sudeste,Mensal,Básico,211.11,25,2023-04-01,492,1409,198,47.6,7,8,51,Débito Automático,False,True,3,0,1
CL003694,Cliente_3694,42,M,Sudeste,Bienal,Premium,56.81,20,2022-01-10,435,660,428,91.4,2,3,42,Boleto,True,True,0,5,0
CL003695,Cliente_3695,67,F,Sul,Mensal,Padrão,198.46,42,2022-01-09,179,1221,239,66.9,0,8,38,Boleto,False,False,3,15,0
CL003696,Cliente_3696,60,F,Centro-Oeste,Anual,Premium,120.86,49,2023-12-14,52,1601,236,14.2,7,8,4,Boleto,True,False,2,0,0
CL003697,Cliente_3697,36,F,Nordeste,Mensal,Básico,217.37,55,2022-12-18,400,505,474,52.4,7,10,25,PIX,False,False,3,0,1
CL003698,Cliente_3698,22,F,Sul,Bienal,Padrão,85.4,11,2022-05-04,92,636,75,64.0,6,10,10,Cartão de Crédito,True,True,2,15,0
CL003699,Cliente_3699,68,M,Sul,Anual,Básico,233.95,44,2023-03-09,182,1849,464,90.0,3,5,49,Cartão de Crédito,False,True,3,5,0
CL003700,Cliente_3700,28,F,Nordeste,Mensal,Premium,211.41,10,2023-12-12,227,1691,404,28.7,4,3,15,Débito Automático,False,False,1,10,0
CL003701,Cliente_3701,73,F,Sudeste,Bienal,Premium,292.81,52,2022-05-16,315,354,426,79.6,3,9,18,Débito Automático,False,False,3,15,0
CL003702,Cliente_3702,29,Outro,Sul,Anual,Premium,277.81,49,2023-05-05,460,1059,341,80.2,0,1,51,Cartão de Crédito,True,False,2,0,0
CL003703,Cliente_3703,27,M,Centro-Oeste,Mensal,Familia,120.83,3,2022-03-14,73,1791,473,13.7,3,1,4,Cartão de Crédito,True,False,0,5,0
CL003704,Cliente_3704,25,M,Sul,Mensal,Premium,56.83,39,2022-08-23,71,586,294,2.7,6,2,6,Cartão de Crédito,False,False,1,5,1
CL003705,Cliente_3705,41,M,Sudeste,Anual,Familia,213.84,27,2023-01-28,394,1796,396,58.6,4,10,2,Boleto,True,True,1,10,1
CL003706,Cliente_3706,45,F,Sudeste,Anual,Premium,200.72,35,2022-04-02,52,1317,489,79.2,7,6,24,Cartão de Crédito,False,False,1,15,0
CL003707,Cliente_3707,58,M,Sudeste,Anual,Premium,56.86,49,2022-04-15,449,615,425,55.9,1,2,9,Débito Automático,False,False,2,5,1
CL003708,Cliente_3708,53,M,Sul,Anual,Básico,80.67,55,2022-04-16,207,563,44,81.5,4,4,50,Boleto,False,False,3,0,1
CL003709,Cliente_3709,54,Outro,Centro-Oeste,Anual,Premium,196.18,40,2022-11-17,417,879,342,62.6,0,6,4,PIX,False,True,3,15,0
CL003710,Cliente_3710,38,M,Sudeste,Mensal,Padrão,277.96,31,2023-01-12,476,1627,178,65.7,4,2,31,Cartão de Crédito,True,False,0,15,1
CL003711,Cliente_3711,25,F,Centro-Oeste,Anual,Familia,276.63,21,2022-11-03,53,135,221,3.8,5,4,31,Cartão de Crédito,True,False,1,0,1
CL003712,Cliente_3712,72,M,Sul,Mensal,Premium,87.87,22,2022-05-21,156,115,374,9.8,2,7,4,PIX,False,False,0,10,0
CL003713,Cliente_3713,26,F,Sul,Bienal,Padrão,146.14,19,2023-01-27,345,1018,16,72.8,3,1,54,Cartão de Crédito,True,False,1,0,1
CL003714,Cliente_3714,64,F,Norte,Anual,Básico,60.8,14,2022-05-17,321,748,218,76.5,5,9,53,Cartão de Crédito,True,True,1,0,0
CL003715,Cliente_3715,32,F,Sudeste,Anual,Premium,167.32,37,2023-10-19,281,1713,83,54.7,7,10,42,Boleto,True,False,3,0,1
CL003716,Cliente_3716,65,F,Norte,Mensal,Premium,238.27,51,2023-11-25,410,922,190,59.4,1,10,18,Boleto,False,False,0,5,0
CL003717,Cliente_3717,63,M,Sudeste,Mensal,Familia,247.49,45,2022-05-27,287,172,390,61.8,1,7,11,Cartão de Crédito,False,True,3,0,0
CL003718,Cliente_3718,57,M,Nordeste,Mensal,Premium,174.75,50,2022-03-12,121,1443,438,11.4,3,9,30,Boleto,True,False,1,0,0
CL003719,Cliente_3719,35,M,Centro-Oeste,Anual,Familia,73.97,23,2023-06-28,137,1368,131,67.1,7,7,16,Cartão de Crédito,True,False,2,10,0
CL003720,Cliente_3720,59,F,Norte,Anual,Básico,145.34,26,2023-07-31,65,1981,496,48.4,3,1,21,Cartão de Crédito,True,False,0,10,1
CL003721,Cliente_3721,37,F,Nordeste,Mensal,Premium,283.03,43,2022-01-09,423,839,286,60.6,2,7,58,PIX,False,True,0,0,0
CL003722,Cliente_3722,23,M,Sul,Anual,Básico,107.4,55,2023-09-17,140,1318,93,56.8,4,9,53,Cartão de Crédito,True,False,3,5,0
CL003723,Cliente_3723,29,F,Sul,Anual,Padrão,129.94,44,2023-10-28,499,857,94,76.5,1,8,51,Débito Automático,False,False,1,5,1
CL003724,Cliente_3724,19,M,Centro-Oeste,Mensal,Padrão,236.71,40,2022-06-18,488,1005,183,32.5,0,4,46,Boleto,False,False,3,5,0
CL003725,Cliente_3725,24,F,Sudeste,Mensal,Básico,233.4,12,2023-03-27,69,1118,131,38.0,3,5,49,Cartão de Crédito,True,False,0,25,0
CL003726,Cliente_3726,33,Outro,Centro-Oeste,Anual,Familia,278.05,1,2022-12-26,484,1212,81,39.8,3,3,40,Débito Automático,True,False,2,5,0
CL003727,Cliente_3727,20,M,Nordeste,Anual,Premium,147.03,50,2022-08-07,261,1895,339,76.5,5,10,21,Boleto,True,True,1,5,1
CL003728,Cliente_3728,62,F,Nordeste,Anual,Familia,178.65,34,2023-10-06,133,897,295,43.7,5,10,48,Boleto,True,True,2,0,1
CL003729,Cliente_3729,20,M,Nordeste,Anual,Padrão,166.85,44,2022-06-05,388,1262,359,18.5,5,2,55,Cartão de Crédito,True,True,2,0,0
CL003730,Cliente_3730,44,F,Nordeste,Bienal,Padrão,281.94,19,2023-02-26,490,1686,111,98.3,1,3,25,Cartão de Crédito,True,False,2,15,0
CL003731,Cliente_3731,67,F,Norte,Mensal,Padrão,242.33,23,2023-09-23,175,1782,302,49.8,5,7,30,Débito Automático,True,True,3,20,0
CL003732,Cliente_3732,60,M,Nordeste,Mensal,Básico,257.86,7,2023-12-05,100,1877,305,11.8,3,8,54,Débito Automático,False,False,0,0,0
CL003733,Cliente_3733,57,M,Norte,Mensal,Padrão,83.27,7,2023-03-30,67,1520,406,67.4,1,2,58,Débito Automático,True,False,3,15,1
CL003734,Cliente_3734,55,M,Sudeste,Mensal,Básico,247.96,1,2022-08-11,386,1052,50,74.2,6,9,42,Cartão de Crédito,False,True,1,5,1
CL003735,Cliente_3735,50,F,Sul,Mensal,Básico,158.24,18,2022-03-30,492,583,293,50.5,0,4,5,Cartão de Crédito,True,False,1,5,0
CL003736,Cliente_3736,45,F,Centro-Oeste,Mensal,Básico,55.83,8,2022-04-13,402,486,392,65.0,0,2,11,PIX,True,False,2,0,0
CL003737,Cliente_3737,18,M,Sul,Bienal,Básico,65.02,25,2022-05-24,166,1491,188,18.1,6,7,42,Cartão de Crédito,False,True,2,5,1
CL003738,Cliente_3738,72,F,Sul,Bienal,Básico,219.48,42,2022-05-07,173,1969,207,37.4,1,2,26,Cartão de Crédito,False,True,1,20,0
CL003739,Cliente_3739,25,F,Sul,Mensal,Básico,143.0,29,2023-08-27,77,557,148,17.0,3,7,16,Débito Automático,True,False,1,0,0
CL003740,Cliente_3740,54,M,Centro-Oeste,Anual,Premium,267.03,23,2023-01-29,461,521,264,39.3,7,8,9,Cartão de Crédito,False,False,2,0,0
CL003741,Cliente_3741,49,M,Centro-Oeste,Anual,Básico,233.57,29,2022-12-26,394,331,371,56.7,2,9,44,Cartão de Crédito,False,False,1,10,1
CL003742,Cliente_3742,65,F,Sudeste,Anual,Familia,55.42,1,2023-03-16,190,638,280,44.8,6,1,4,Cartão de Crédito,False,False,2,0,0
CL003743,Cliente_3743,60,F,Centro-Oeste,Anual,Básico,221.72,15,2022-11-19,55,1467,112,59.7,2,2,3,Cartão de Crédito,True,False,2,0,0
CL003744,Cliente_3744,54,M,Nordeste,Mensal,Padrão,98.09,15,2022-05-24,206,819,35,50.7,4,2,38,Cartão de Crédito,True,False,2,0,0
CL003745,Cliente_3745,21,M,Sudeste,Anual,Premium,155.65,28,2022-09-11,155,1261,110,32.5,2,7,14,Boleto,True,False,2,20,0
CL003746,Cliente_3746,47,M,Centro-Oeste,Anual,Básico,206.18,36,2022-10-11,168,1497,170,15.2,7,6,1,Cartão de Crédito,True,False,0,5,1
CL003747,Cliente_3747,23,F,Nordeste,Anual,Premium,268.18,42,2023-10-23,186,1560,77,26.0,5,9,48,Cartão de Crédito,True,False,1,0,0
CL003748,Cliente_3748,63,M,Centro-Oeste,Bienal,Premium,164.02,40,2022-03-28,78,254,336,20.9,3,3,54,PIX,False,False,1,0,1
CL003749,Cliente_3749,71,M,Sudeste,Bienal,Padrão,252.12,32,2022-09-12,215,618,27,71.0,2,8,55,PIX,True,False,1,0,0
CL003750,Cliente_3750,36,F,Sudeste,Anual,Padrão,245.74,46,2023-07-21,114,1238,447,82.2,7,5,52,Débito Automático,False,False,2,5,1
CL003751,Cliente_3751,49,F,Nordeste,Anual,Premium,153.63,13,2023-09-08,105,1215,44,72.3,4,5,7,Débito Automático,True,False,3,0,0
CL003752,Cliente_3752,26,M,Sudeste,Bienal,Básico,175.25,21,2023-09-07,335,1469,360,64.7,7,10,15,Débito Automático,True,True,3,5,0
CL003753,Cliente_3753,29,M,Centro-Oeste,Mensal,Familia,225.12,49,2023-09-15,419,1717,439,31.5,0,5,19,Cartão de Crédito,True,True,0,15,0
CL003754,Cliente_3754,28,F,Sudeste,Mensal,Premium,57.79,39,2022-10-19,145,1648,303,71.4,1,8,23,Cartão de Crédito,False,False,1,15,0
CL003755,Cliente_3755,63,M,Nordeste,Mensal,Premium,272.7,38,2023-12-09,426,683,391,60.9,2,7,58,Cartão de Crédito,False,False,2,5,0
CL003756,Cliente_3756,72,M,Sudeste,Bienal,Padrão,242.45,9,2022-01-28,492,1214,141,5.6,1,7,34,PIX,True,False,2,10,0
CL003757,Cliente_3757,33,F,Sudeste,Anual,Premium,112.35,20,2023-11-06,264,799,14,90.9,6,4,54,Boleto,True,True,0,10,0
CL003758,Cliente_3758,18,M,Centro-Oeste,Mensal,Familia,295.29,20,2022-11-05,280,1521,127,8.9,1,6,53,PIX,False,False,0,0,0
CL003759,Cliente_3759,62,F,Sudeste,Bienal,Padrão,94.85,8,2022-07-30,107,204,166,50.8,5,1,16,Cartão de Crédito,False,False,2,10,1
CL003760,Cliente_3760,72,F,Sul,Anual,Básico,278.52,14,2023-06-15,443,911,152,51.8,5,6,4,Boleto,True,False,3,15,0
CL003761,Cliente_3761,70,M,Norte,Bienal,Básico,131.12,20,2023-09-14,454,1065,62,83.9,0,5,13,Débito Automático,True,False,1,15,0
CL003762,Cliente_3762,38,M,Sul,Mensal,Básico,240.79,35,2023-06-06,233,695,58,91.4,4,1,13,Cartão de Crédito,True,False,2,5,0
CL003763,Cliente_3763,47,F,Centro-Oeste,Anual,Premium,164.09,55,2022-07-13,331,1113,202,94.0,3,1,45,Débito Automático,False,False,0,0,1
CL003764,Cliente_3764,30,F,Sudeste,Anual,Familia,234.12,45,2023-02-06,320,639,156,57.4,3,3,42,Cartão de Crédito,True,False,2,0,0
CL003765,Cliente_3765,51,F,Sudeste,Anual,Padrão,88.95,21,2022-10-30,258,1402,2,68.2,3,4,59,Cartão de Crédito,False,False,3,5,0
CL003766,Cliente_3766,21,F,Centro-Oeste,Anual,Premium,117.38,41,2023-10-24,212,111,38,9.8,6,1,30,Débito Automático,False,False,2,5,0
CL003767,Cliente_3767,45,M,Sul,Anual,Básico,74.96,53,2022-02-25,138,1430,277,49.3,4,10,19,Boleto,True,False,0,0,1
CL003768,Cliente_3768,55,F,Sul,Mensal,Premium,266.29,41,2022-09-03,320,463,100,89.9,5,7,12,PIX,True,False,0,0,0
CL003769,Cliente_3769,48,M,Sul,Anual,Premium,124.07,54,2023-05-22,146,761,382,46.1,7,2,53,Cartão de Crédito,True,True,2,0,1
CL003770,Cliente_3770,72,M,Nordeste,Mensal,Padrão,223.62,22,2023-01-31,124,1441,168,7.9,4,4,8,Cartão de Crédito,True,False,0,0,0
CL003771,Cliente_3771,44,M,Sudeste,Mensal,Padrão,255.06,43,2022-04-26,137,637,19,20.9,4,9,51,Cartão de Crédito,False,False,3,25,1
CL003772,Cliente_3772,22,M,Centro-Oeste,Mensal,Básico,275.35,6,2022-09-04,55,1337,402,43.5,2,8,33,PIX,True,True,1,0,1
CL003773,Cliente_3773,42,F,Sul,Mensal,Premium,76.57,55,2023-05-27,205,413,140,24.5,1,2,11,Débito Automático,True,False,1,0,0
CL003774,Cliente_3774,20,M,Nordeste,Mensal,Padrão,273.25,44,2023-10-16,112,1578,346,39.8,4,9,39,Cartão de Crédito,True,False,1,5,1
CL003775,Cliente_3775,50,M,Centro-Oeste,Anual,Premium,99.31,27,2023-09-01,78,1522,274,34.0,4,1,15,Débito Automático,True,True,0,10,1
CL003776,Cliente_3776,21,M,Sudeste,Anual,Padrão,234.23,4,2022-03-14,353,1875,463,32.6,7,6,0,Cartão de Crédito,True,False,3,10,1
CL003777,Cliente_3777,42,F,Sudeste,Mensal,Básico,232.21,4,2023-06-25,240,1345,321,10.0,6,3,15,Cartão de Crédito,True,False,3,20,1
CL003778,Cliente_3778,37,F,Centro-Oeste,Anual,Padrão,52.13,57,2022-01-13,491,679,192,88.4,2,1,5,PIX,False,False,2,0,1
CL003779,Cliente_3779,51,M,Centro-Oeste,Mensal,Familia,105.16,28,2023-01-05,454,361,386,69.6,1,8,19,PIX,True,False,2,15,0
CL003780,Cliente_3780,43,M,Nordeste,Mensal,Familia,172.98,55,2022-11-21,253,595,151,62.7,6,6,5,Cartão de Crédito,True,False,2,20,0
CL003781,Cliente_3781,22,M,Sudeste,Anual,Familia,155.01,27,2022-05-16,327,722,235,61.0,5,4,34,Cartão de Crédito,True,False,3,5,1
CL003782,Cliente_3782,52,F,Sudeste,Anual,Familia,279.64,58,2023-02-01,76,229,293,40.3,5,3,40,PIX,True,True,3,20,1
CL003783,Cliente_3783,45,F,Sul,Anual,Padrão,139.94,54,2023-08-06,134,1282,385,82.5,7,10,50,Cartão de Crédito,False,False,2,0,1
CL003784,Cliente_3784,46,F,Nordeste,Mensal,Familia,284.25,17,2023-03-07,384,891,439,93.1,3,2,2,PIX,True,False,3,0,1
CL003785,Cliente_3785,26,F,Centro-Oeste,Anual,Familia,164.86,39,2023-01-10,490,1414,207,1.6,0,5,20,Boleto,False,True,1,15,0
CL003786,Cliente_3786,69,M,Norte,Anual,Padrão,291.09,38,2023-07-14,259,1938,476,8.8,7,8,6,Débito Automático,False,False,2,20,0
CL003787,Cliente_3787,55,F,Centro-Oeste,Bienal,Premium,234.34,60,2023-12-01,187,1666,36,67.8,4,8,13,Boleto,False,True,2,0,0
CL003788,Cliente_3788,67,F,Nordeste,Mensal,Premium,257.33,52,2022-06-26,327,188,491,24.4,4,3,29,Boleto,False,True,0,10,1
CL003789,Cliente_3789,23,M,Centro-Oeste,Anual,Padrão,76.22,29,2023-04-28,221,1067,387,91.3,0,9,21,Cartão de Crédito,False,True,0,20,0
CL003790,Cliente_3790,36,M,Nordeste,Anual,Básico,196.54,40,2022-03-16,389,1455,77,67.1,4,10,13,Cartão de Crédito,True,True,2,0,1
CL003791,Cliente_3791,61,F,Sudeste,Bienal,Padrão,85.68,7,2022-01-18,388,729,464,37.5,5,5,54,Boleto,True,False,1,0,1
CL003792,Cliente_3792,74,F,Sudeste,Mensal,Básico,124.41,8,2023-08-25,205,605,171,42.1,4,7,24,Boleto,False,False,3,10,1
CL003793,Cliente_3793,28,M,Nordeste,Anual,Básico,205.89,41,2022-03-11,278,1253,44,69.4,4,9,2,Boleto,True,True,1,10,0
CL003794,Cliente_3794,19,F,Norte,Mensal,Padrão,231.56,33,2022-01-15,355,306,336,15.0,0,7,4,Cartão de Crédito,True,False,1,0,0
CL003795,Cliente_3795,64,F,Sudeste,Anual,Familia,59.8,32,2022-09-26,228,1483,83,88.5,5,10,4,Boleto,False,True,3,20,0
CL003796,Cliente_3796,61,M,Sudeste,Mensal,Premium,182.74,35,2022-08-09,296,1182,379,1.5,2,3,50,Cartão de Crédito,True,True,0,0,1
CL003797,Cliente_3797,61,M,Norte,Mensal,Familia,191.33,18,2022-02-10,434,1219,430,97.9,2,2,58,Cartão de Crédito,False,False,3,0,1
CL003798,Cliente_3798,26,M,Sudeste,Anual,Padrão,69.71,51,2022-03-03,211,1954,92,17.6,0,7,41,PIX,True,False,1,15,0
CL003799,Cliente_3799,38,F,Centro-Oeste,Mensal,Básico,175.17,59,2023-02-12,212,1369,488,74.5,2,10,8,Débito Automático,True,False,3,5,0
CL003800,Cliente_3800,41,M,Sudeste,Mensal,Básico,228.46,43,2023-06-03,267,1582,153,5.0,3,8,47,Boleto,False,False,0,5,0
CL003801,Cliente_3801,51,M,Sudeste,Mensal,Premium,63.31,16,2022-10-21,366,1268,105,43.7,3,4,40,Boleto,True,False,3,5,0
CL003802,Cliente_3802,39,F,Norte,Mensal,Premium,240.07,18,2023-10-06,335,1433,357,63.4,7,1,37,Boleto,True,False,3,10,0
CL003803,Cliente_3803,20,F,Sudeste,Bienal,Básico,194.11,59,2023-12-31,125,1760,208,8.0,7,6,36,PIX,True,True,3,0,1
CL003804,Cliente_3804,29,M,Sul,Anual,Premium,258.31,38,2023-05-29,253,633,203,44.9,5,9,3,Débito Automático,False,True,1,0,1
CL003805,Cliente_3805,45,M,Sudeste,Anual,Premium,104.52,25,2023-03-02,265,1504,247,31.0,0,4,19,Cartão de Crédito,False,True,3,15,0
CL003806,Cliente_3806,47,F,Sudeste,Mensal,Padrão,258.32,34,2023-03-10,473,1476,347,50.3,1,3,20,Cartão de Crédito,True,True,3,10,0
CL003807,Cliente_3807,43,F,Sudeste,Bienal,Básico,73.64,4,2023-12-20,272,983,392,51.0,5,6,49,Cartão de Crédito,True,False,0,0,0
CL003808,Cliente_3808,65,F,Sudeste,Mensal,Padrão,150.96,5,2023-02-16,242,1050,351,78.7,4,6,47,Cartão de Crédito,False,True,0,5,1
CL003809,Cliente_3809,38,M,Sudeste,Anual,Premium,99.87,53,2022-03-26,342,384,225,13.2,1,4,23,Boleto,False,False,0,0,0
